City ID,City,State,Country,Region,Market
2947,Saint-Genis-Laval,Auvergne-Rhône-Alpes,France,Western Europe,Europe
2948,Saint-Germain-en-Laye,Ile-de-France,France,Western Europe,Europe
2949,Saint-Gratien,Ile-de-France,France,Western Europe,Europe
2950,Saint-Herblain,Pays de la Loire,France,Western Europe,Europe
2951,Saint-Jean-de-la-Ruelle,Centre-Val de Loire,France,Western Europe,Europe
2952,Saint-Laurent,Quebec,Canada,Canada,USCA
2953,Saint-Laurent-du-Var,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe
2954,Saint-Louis,Alsace-Champagne-Ardenne-Lorraine,France,Western Europe,Europe
2955,Saint-Louis,Saint-Louis,Senegal,Western Africa,Africa
2956,Saint-Malo,Brittany,France,Western Europe,Europe
2957,Saint-Michel-sur-Orge,Ile-de-France,France,Western Europe,Europe
2958,Saint-Nazaire,Pays de la Loire,France,Western Europe,Europe
2959,Saint-Ouen,Ile-de-France,France,Western Europe,Europe
2960,Saint-Pierre-des-Corps,Centre-Val de Loire,France,Western Europe,Europe
2961,Saint-Pol-sur-Mer,Nord-Pas-de-Calais-Picardie,France,Western Europe,Europe
2962,Saint-Priest,Auvergne-Rhône-Alpes,France,Western Europe,Europe
2963,Saint-Quentin,Nord-Pas-de-Calais-Picardie,France,Western Europe,Europe
2964,Sakai,Gunma,Japan,Eastern Asia,Asia Pacific
2965,Sakai,Ibaraki,Japan,Eastern Asia,Asia Pacific
2966,Sakai,Osaka,Japan,Eastern Asia,Asia Pacific
2967,Sakaka,Al Jawf,Saudi Arabia,Western Asia,Asia Pacific
2968,Salamanca,Castile and León,Spain,Southern Europe,Europe
2969,Salamanca,Guanajuato,Mexico,Central America,LATAM
2970,Salavat,Bashkortostan,Russia,Eastern Europe,Europe
2971,Sale,England,United Kingdom,Northern Europe,Europe
2972,Sale,Rabat-Salé-Zemmour-Zaer,Morocco,North Africa,Africa
2973,Salem,Oregon,United States,Western US,USCA
2974,Salem,Tamil Nadu,India,Southern Asia,Asia Pacific
2975,Salem,Virginia,United States,Southern US,USCA
2976,Salihli,Manisa,Turkey,Western Asia,Asia Pacific
2977,Salina Cruz,Oaxaca,Mexico,Central America,LATAM
2978,Salinas,California,United States,Western US,USCA
2979,Sallanches,Auvergne-Rhône-Alpes,France,Western Europe,Europe
2980,Salon-de-Provence,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe
2981,Salt Lake City,Utah,United States,Western US,USCA
2982,Salta,Salta,Argentina,South America,LATAM
2983,Saltillo,Coahuila,Mexico,Central America,LATAM
2984,Salto,São Paulo,Brazil,South America,LATAM
2985,Salvador,Bahia,Brazil,South America,LATAM
2986,Salzburg,Salzburg,Austria,Western Europe,Europe
2987,Samalut,Al Minya,Egypt,North Africa,Africa
2988,Samarinda,Kalimantan Timur,Indonesia,Southeastern Asia,Asia Pacific
2989,Samarra',Salah Ad Din,Iraq,Western Asia,Asia Pacific
2990,Samobor,Zagrebacka,Croatia,Southern Europe,Europe
2991,Samsun,Samsun,Turkey,Western Asia,Asia Pacific
2992,San Andrés Tuxtla,Veracruz,Mexico,Central America,LATAM
2993,San Angelo,Texas,United States,Central US,USCA
2994,San Antonio,Texas,United States,Central US,USCA
2995,San Antonio,Valparaíso,Chile,South America,LATAM
2996,San Bernardino,California,United States,Western US,USCA
2997,San Bernardo,Santiago,Chile,South America,LATAM
2998,San Carlos del Zulia,Zulia,Venezuela,South America,LATAM
2999,San Clemente,California,United States,Western US,USCA
3000,San Cristóbal,Táchira,Venezuela,South America,LATAM
3001,San Cristóbal de Las Casas,Chiapas,Mexico,Central America,LATAM
3002,San Diego,California,United States,Western US,USCA
3003,San Fernando,Andalusía,Spain,Southern Europe,Europe
3004,San Fernando,San Fernando,Trinidad and Tobago,Caribbean,LATAM
3005,San Fernando del Valle de Catamarca,Catamarca,Argentina,South America,LATAM
3006,San Francisco,California,United States,Western US,USCA
3007,San Francisco de Macorís,Duarte,Dominican Republic,Caribbean,LATAM
3008,San Francisco del Rincón,Guanajuato,Mexico,Central America,LATAM
3009,San Gabriel,California,United States,Western US,USCA
3010,San Ignacio,Cayo District,Belize,Central America,LATAM
3011,San Jose,California,United States,Western US,USCA
3012,San José de Guanipa,Anzoátegui,Venezuela,South America,LATAM
3013,San José de las Lajas,Mayabeque,Cuba,Caribbean,LATAM
3014,San Jose del Monte,Central Luzon,Philippines,Southeastern Asia,Asia Pacific
3015,San Juan,San Juan,Argentina,South America,LATAM
3016,San Juan de la Maguana,San Juan,Dominican Republic,Caribbean,LATAM
3017,San Juan del Río,Querétaro,Mexico,Central America,LATAM
3018,San Justo,Santa Fe,Argentina,South America,LATAM
3019,San Lorenzo,Central,Paraguay,South America,LATAM
3020,San Luis,San Luis,Argentina,South America,LATAM
3021,San Luis Obispo,California,United States,Western US,USCA
3022,San Luis Potosí,San Luis Potosí,Mexico,Central America,LATAM
3023,San Luis Río Colorado,Sonora,Mexico,Central America,LATAM
3024,San Marcos,Texas,United States,Central US,USCA
3025,San Martín,Cuscatlán,El Salvador,Central America,LATAM
3026,San Mateo,California,United States,Western US,USCA
3027,San Miguelito,Panama,Panama,Central America,LATAM
3028,San Nicolás de los Arroyos,Provincia de Buenos Aires,Argentina,South America,LATAM
3029,San Pablo de las Salinas,México,Mexico,Central America,LATAM
3030,San Pedro,Calabarzon,Philippines,Southeastern Asia,Asia Pacific
3031,San Pedro de Macorís,San Pedro de Macorís,Dominican Republic,Caribbean,LATAM
3032,San Pedro Sula,Cortés,Honduras,Central America,LATAM
3033,San Rafael,Mendoza,Argentina,South America,LATAM
3034,San Salvador,San Salvador,El Salvador,Central America,LATAM
3035,San Salvador de Jujuy,Jujuy,Argentina,South America,LATAM
3036,San Sebastian,Basque Country,Spain,Southern Europe,Europe
3037,San Severo,Apulia,Italy,Southern Europe,Europe
3038,Sanandaj,Kordestan,Iran,Southern Asia,Asia Pacific
3039,Sanary-sur-Mer,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe
3040,Sancti Spíritus,Sancti Spíritus,Cuba,Caribbean,LATAM
3041,Sandakan,Sabah,Malaysia,Southeastern Asia,Asia Pacific
3042,Sandnes,Rogaland,Norway,Northern Europe,Europe
3043,Sandy Springs,Georgia,United States,Southern US,USCA
3044,Sanford,Florida,United States,Southern US,USCA
3045,Sangli,Maharashtra,India,Southern Asia,Asia Pacific
3046,Sanliurfa,Sanliurfa,Turkey,Western Asia,Asia Pacific
3047,Sanming,Fujian,China,Eastern Asia,Asia Pacific
3048,Sannois,Ile-de-France,France,Western Europe,Europe
3049,Sant Boi de Llobregat,Catalonia,Spain,Southern Europe,Europe
3050,Santa Ana,California,United States,Western US,USCA
3051,Santa Ana,Santa Ana,El Salvador,Central America,LATAM
3052,Santa Barbara,California,United States,Western US,USCA
3053,Santa Catarina,Nuevo León,Mexico,Central America,LATAM
3054,Santa Clara,California,United States,Western US,USCA
3055,Santa Clara,Villa Clara,Cuba,Caribbean,LATAM
3056,Santa Cruz de Barahona,Barahona,Dominican Republic,Caribbean,LATAM
3057,Santa Cruz de la Sierra,Santa Cruz,Bolivia,South America,LATAM
3058,Santa Cruz do Sul,Rio Grande do Sul,Brazil,South America,LATAM
3059,Santa Fe,New Mexico,United States,Western US,USCA
3060,Santa Fe,Santa Fe,Argentina,South America,LATAM
3061,Santa Helena,Maranhão,Brazil,South America,LATAM
3062,Santa Maria,California,United States,Western US,USCA
3063,Santa Marta,Magdalena,Colombia,South America,LATAM
3064,Santa Rosa,La Pampa,Argentina,South America,LATAM
3065,Santa Rosa,Rio Grande do Sul,Brazil,South America,LATAM
3066,Santana de Parnaíba,São Paulo,Brazil,South America,LATAM
3067,Santander,Cantabria,Spain,Southern Europe,Europe
3068,Santarém,Pará,Brazil,South America,LATAM
3069,Santiago,Santiago,Chile,South America,LATAM
3070,Santiago de Compostela,Galicia,Spain,Southern Europe,Europe
3071,Santiago de Cuba,Santiago de Cuba,Cuba,Caribbean,LATAM
3072,Santiago de los Caballeros,Santiago,Dominican Republic,Caribbean,LATAM
3073,Santiago del Estero,Santiago del Estero,Argentina,South America,LATAM
3074,Santo André,São Paulo,Brazil,South America,LATAM
3075,Santo Domingo,Santo Domingo,Dominican Republic,Caribbean,LATAM
3076,Santo Domingo de los Colorados,Pichincha,Ecuador,South America,LATAM
3077,Santos,São Paulo,Brazil,South America,LATAM
3078,Sanya,Hainan,China,Eastern Asia,Asia Pacific
3079,São Benedito,Ceará,Brazil,South America,LATAM
3080,São Bernardo do Campo,São Paulo,Brazil,South America,LATAM
3081,São Gonçalo,Rio de Janeiro,Brazil,South America,LATAM
3082,São José dos Campos,São Paulo,Brazil,South America,LATAM
3083,São Leopoldo,Rio Grande do Sul,Brazil,South America,LATAM
3084,São Luís,Maranhão,Brazil,South America,LATAM
3085,São Miguel dos Campos,Alagoas,Brazil,South America,LATAM
3086,São Paulo,São Paulo,Brazil,South America,LATAM
3087,São Pedro da Aldeia,Rio de Janeiro,Brazil,South America,LATAM
3088,São Vicente,São Paulo,Brazil,South America,LATAM
3089,Sapele,Delta,Nigeria,Western Africa,Africa
3090,Sapucaia do Sul,Rio Grande do Sul,Brazil,South America,LATAM
3091,Saqqez,Kordestan,Iran,Southern Asia,Asia Pacific
3092,Sarajevo,Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,Southern Europe,Europe
3093,Sarcelles,Ile-de-France,France,Western Europe,Europe
3094,Sargodha,Punjab,Pakistan,Southern Asia,Asia Pacific
3095,Sari,Mazandaran,Iran,Southern Asia,Asia Pacific
3096,Sarkand,Almaty,Kazakhstan,Central Asia,Asia Pacific
3097,Sarreguemines,Alsace-Champagne-Ardenne-Lorraine,France,Western Europe,Europe
3098,Sartrouville,Ile-de-France,France,Western Europe,Europe
3099,Saskatoon,Saskatchewan,Canada,Canada,USCA
3100,Sassari,Sardinia,Italy,Southern Europe,Europe
3101,Satna,Madhya Pradesh,India,Southern Asia,Asia Pacific
3102,Satu Mare,Satu Mare,Romania,Eastern Europe,Europe
3103,Saumur,Pays de la Loire,France,Western Europe,Europe
3104,Saveh,Markazi,Iran,Southern Asia,Asia Pacific
3105,Savigny-le-Temple,Ile-de-France,France,Western Europe,Europe
3106,Savona,Liguria,Italy,Southern Europe,Europe
3107,Sceaux,Ile-de-France,France,Western Europe,Europe
3108,Schiedam,South Holland,Netherlands,Western Europe,Europe
3109,Schiffweiler,Saarland,Germany,Western Europe,Europe
3110,Schiltigheim,Alsace-Champagne-Ardenne-Lorraine,France,Western Europe,Europe
3111,Schweinfurt,Bavaria,Germany,Western Europe,Europe
3112,Schwerin,Mecklenburg-Vorpommern,Germany,Western Europe,Europe
3113,Scottsdale,Arizona,United States,Western US,USCA
3114,Seattle,Washington,United States,Western US,USCA
3115,Segovia,Castile and León,Spain,Southern Europe,Europe
3116,Semarang,Jawa Tengah,Indonesia,Southeastern Asia,Asia Pacific
3117,Semnan,Semnan,Iran,Southern Asia,Asia Pacific
3118,Senhor do Bonfim,Bahia,Brazil,South America,LATAM
3119,Senlis,Nord-Pas-de-Calais-Picardie,France,Western Europe,Europe
3120,Seoul,Seoul,South Korea,Eastern Asia,Asia Pacific
3121,Seraing,Liège,Belgium,Western Europe,Europe
3122,Seremban,Negeri Sembilan,Malaysia,Southeastern Asia,Asia Pacific
3123,Seropédica,Rio de Janeiro,Brazil,South America,LATAM
3124,Serra,Espírito Santo,Brazil,South America,LATAM
3125,Sesto San Giovanni,Lombardy,Italy,Southern Europe,Europe
3126,Sète,Languedoc-Roussillon-Midi-Pyrénées,France,Western Europe,Europe
3127,Settat,Chaouia-Ouardigha,Morocco,North Africa,Africa
3128,Sevastopol,Sevastopol',Ukraine,Eastern Europe,Europe
3129,Severodvinsk,Arkhangel'sk,Russia,Eastern Europe,Europe
3130,Seville,Andalusía,Spain,Southern Europe,Europe
3131,Sevran,Ile-de-France,France,Western Europe,Europe
3132,Shagamu,Ogun,Nigeria,Western Africa,Africa
3133,Shah Alam,Selangor,Malaysia,Southeastern Asia,Asia Pacific
3134,Shahjahanpur,Uttar Pradesh,India,Southern Asia,Asia Pacific
3135,Shahreza,Esfahan,Iran,Southern Asia,Asia Pacific
3136,Shahriar,Tehran,Iran,Southern Asia,Asia Pacific
3137,Shanghai,Shanghai,China,Eastern Asia,Asia Pacific
3138,Shangqiu,Henan,China,Eastern Asia,Asia Pacific
3139,Shangyu,Zhejiang,China,Eastern Asia,Asia Pacific
3140,Shangzhi,Heilongjiang,China,Eastern Asia,Asia Pacific
3141,Shantou,Guangdong,China,Eastern Asia,Asia Pacific
3142,Shanwei,Guangdong,China,Eastern Asia,Asia Pacific
3143,Shaoxing,Zhejiang,China,Eastern Asia,Asia Pacific
3144,Shashi,Hubei,China,Eastern Asia,Asia Pacific
3145,Sheboygan,Wisconsin,United States,Central US,USCA
3146,Sheffield,England,United Kingdom,Northern Europe,Europe
3147,Shelton,Connecticut,United States,Eastern US,USCA
3148,Shenyang,Liaoning,China,Eastern Asia,Asia Pacific
3149,Shenzhen,Guangdong,China,Eastern Asia,Asia Pacific
3150,Shihezi,Xinjiang Uygur,China,Eastern Asia,Asia Pacific
3151,Shijiazhuang,Hebei,China,Eastern Asia,Asia Pacific
3152,Shimoga,Karnataka,India,Southern Asia,Asia Pacific
3153,Shimonoseki,Yamaguchi,Japan,Eastern Asia,Asia Pacific
3154,Shinyanga,Shinyanga,Tanzania,Eastern Africa,Africa
3155,Shiraz,Fars,Iran,Southern Asia,Asia Pacific
3156,Shizuishan,Ningxia,China,Eastern Asia,Asia Pacific
3157,Shkoder,Shkodër,Albania,Southern Europe,Europe
3158,Shouguang,Shandong,China,Eastern Asia,Asia Pacific
3159,Shrewsbury,England,United Kingdom,Northern Europe,Europe
3160,Shuangcheng,Heilongjiang,China,Eastern Asia,Asia Pacific
3161,Shuangyashan,Heilongjiang,China,Eastern Asia,Asia Pacific
3162,Shulan,Jilin,China,Eastern Asia,Asia Pacific
3163,Shumen,Shumen,Bulgaria,Eastern Europe,Europe
3164,Shushtar,Khuzestan,Iran,Southern Asia,Asia Pacific
3165,Sialkot,Punjab,Pakistan,Southern Asia,Asia Pacific
3166,Siauliai,Šiauliai,Lithuania,Northern Europe,Europe
3167,Sibiu,Sibiu,Romania,Eastern Europe,Europe
3168,Sidi Bel Abbes,Sidi Bel Abbes,Algeria,North Africa,Africa
3169,Sidi Qacem,Gharb-Chrarda-Béni Hssen,Morocco,North Africa,Africa
3170,Siedlce,Masovia,Poland,Eastern Europe,Europe
3171,Siegen,North Rhine-Westphalia,Germany,Western Europe,Europe
3172,Siena,Tuscany,Italy,Southern Europe,Europe
3173,Sierra Vista,Arizona,United States,Western US,USCA
3174,Siirt,Siirt,Turkey,Western Asia,Asia Pacific
3175,Sikasso,Sikasso,Mali,Western Africa,Africa
3176,Silao,Guanajuato,Mexico,Central America,LATAM
3177,Silivri,Istanbul,Turkey,Western Asia,Asia Pacific
3178,Silopi,Sirnak,Turkey,Western Asia,Asia Pacific
3179,Simões Filho,Bahia,Brazil,South America,LATAM
3180,Sincan,Ankara,Turkey,Western Asia,Asia Pacific
3181,Sindelfingen,Baden-Württemberg,Germany,Western Europe,Europe
3182,Singapore,Singapore,Singapore,Southeastern Asia,Asia Pacific
3183,Sinop,Mato Grosso,Brazil,South America,LATAM
3184,Sioux Falls,South Dakota,United States,Central US,USCA
3185,Siping,Jilin,China,Eastern Asia,Asia Pacific
3186,Sittard,Limburg,Netherlands,Western Europe,Europe
3187,Sivas,Sivas,Turkey,Western Asia,Asia Pacific
3188,Six-Fours-les-Plages,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe
3189,Skikda,Skikda,Algeria,North Africa,Africa
3190,Skokie,Illinois,United States,Central US,USCA
3191,Sliven,Sliven,Bulgaria,Eastern Europe,Europe
3192,Slough,England,United Kingdom,Northern Europe,Europe
3193,Slupsk,Pomerania,Poland,Eastern Europe,Europe
3194,Smyrna,Georgia,United States,Southern US,USCA
3195,Smyrna,Tennessee,United States,Southern US,USCA
3196,Soacha,Cundinamarca,Colombia,South America,LATAM
3197,Sobral,Ceará,Brazil,South America,LATAM
3198,Sofia,Sofiya-Grad,Bulgaria,Eastern Europe,Europe
3199,Sogamoso,Boyacá,Colombia,South America,LATAM
3200,Sohag,Suhaj,Egypt,North Africa,Africa
3201,Soissons,Nord-Pas-de-Calais-Picardie,France,Western Europe,Europe
3202,Sokode,Centrale,Togo,Western Africa,Africa
3203,Sokoto,Sokoto,Nigeria,Western Africa,Africa
3204,Solapur,Maharashtra,India,Southern Asia,Asia Pacific
3205,Soledad,Atlántico,Colombia,South America,LATAM
3206,Soledad Díez Gutiérrez,San Luis Potosí,Mexico,Central America,LATAM
3207,Solihull,England,United Kingdom,Northern Europe,Europe
3208,Solingen,North Rhine-Westphalia,Germany,Western Europe,Europe
3209,Solna,Stockholm,Sweden,Northern Europe,Europe
3210,Soma,Manisa,Turkey,Western Asia,Asia Pacific
3211,Sonderborg,South Denmark,Denmark,Northern Europe,Europe
3212,Sonipat,Haryana,India,Southern Asia,Asia Pacific
3213,Sonneberg,Thuringia,Germany,Western Europe,Europe
3214,Sonsonate,Sonsonate,El Salvador,Central America,LATAM
3215,Sorgues,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe
3216,Sorocaba,São Paulo,Brazil,South America,LATAM
3217,Sorriso,Mato Grosso,Brazil,South America,LATAM
3218,Sosnowiec,Silesia,Poland,Eastern Europe,Europe
3219,Sousa,Paraíba,Brazil,South America,LATAM
3220,South Bend,Indiana,United States,Central US,USCA
3221,South Shields,England,United Kingdom,Northern Europe,Europe
3222,Southampton,England,United Kingdom,Northern Europe,Europe
3223,Southaven,Mississippi,United States,Southern US,USCA
3224,Southend-on-Sea,England,United Kingdom,Northern Europe,Europe
3225,Southport,England,United Kingdom,Northern Europe,Europe
3226,Soweto,Gauteng,South Africa,Southern Africa,Africa
3227,Soyapango,San Salvador,El Salvador,Central America,LATAM
3228,Spanish Town,Saint Catherine,Jamaica,Caribbean,LATAM
3229,Sparks,Nevada,United States,Western US,USCA
3230,Spijkenisse,South Holland,Netherlands,Western Europe,Europe
3231,Split,Splitsko-Dalmatinska,Croatia,Southern Europe,Europe
3232,Spokane,Washington,United States,Western US,USCA
3233,Springdale,Arkansas,United States,Southern US,USCA
3234,Springfield,Missouri,United States,Central US,USCA
3235,Springfield,Ohio,United States,Eastern US,USCA
3236,Springfield,Oregon,United States,Western US,USCA
3237,Springfield,Virginia,United States,Southern US,USCA
3238,Springs,Gauteng,South Africa,Southern Africa,Africa
3239,Srinagar,Jammu and Kashmir,India,Southern Asia,Asia Pacific
3240,Srinagar,Uttarakhand,India,Southern Asia,Asia Pacific
3241,St. Catharines,Ontario,Canada,Canada,USCA
3242,St. Gallen,St. Gallen,Switzerland,Western Europe,Europe
3243,St. John's,Newfoundland,Canada,Canada,USCA
3244,Stadtlohn,North Rhine-Westphalia,Germany,Western Europe,Europe
3245,Stafford,England,United Kingdom,Northern Europe,Europe
3246,Stains,Ile-de-France,France,Western Europe,Europe
3247,Stakhanov,Luhans'k,Ukraine,Eastern Europe,Europe
3248,Stanger,Kwazulu-natal,South Africa,Southern Africa,Africa
3249,Stara Zagora,Stara Zagora,Bulgaria,Eastern Europe,Europe
3250,Stavanger,Rogaland,Norway,Northern Europe,Europe
3251,Stellenbosch,Western Cape,South Africa,Southern Africa,Africa
3252,Sterling Heights,Michigan,United States,Central US,USCA
3253,Sterlitamak,Bashkortostan,Russia,Eastern Europe,Europe
3254,Stevenage,England,United Kingdom,Northern Europe,Europe
3255,Stockholm,Stockholm,Sweden,Northern Europe,Europe
3256,Stockport,England,United Kingdom,Northern Europe,Europe
3257,Stockton,California,United States,Western US,USCA
3258,Stockton-on-Tees,England,United Kingdom,Northern Europe,Europe
3259,Stoke-on-Trent,England,United Kingdom,Northern Europe,Europe
3260,Stolberg,North Rhine-Westphalia,Germany,Western Europe,Europe
3261,Stourbridge,England,United Kingdom,Northern Europe,Europe
3262,Stralsund,Mecklenburg-Vorpommern,Germany,Western Europe,Europe
3263,Strasbourg,Alsace-Champagne-Ardenne-Lorraine,France,Western Europe,Europe
3264,Stuttgart,Baden-Württemberg,Germany,Western Europe,Europe
3265,Suceava,Suceava,Romania,Eastern Europe,Europe
3266,Sucre,Chuquisaca,Bolivia,South America,LATAM
3267,Sucy-en-Brie,Ile-de-France,France,Western Europe,Europe
3268,Suffolk,Virginia,United States,Southern US,USCA
3269,Suihua,Heilongjiang,China,Eastern Asia,Asia Pacific
3270,Suining,Sichuan,China,Eastern Asia,Asia Pacific
3271,Suizhou,Hubei,China,Eastern Asia,Asia Pacific
3272,Sukabumi,Jawa Barat,Indonesia,Southeastern Asia,Asia Pacific
3273,Sukkur,Sindh,Pakistan,Southern Asia,Asia Pacific
3274,Sumaré,São Paulo,Brazil,South America,LATAM
3275,Summerville,South Carolina,United States,Southern US,USCA
3276,Sumy,Sumy,Ukraine,Eastern Europe,Europe
3277,Sunbury,Victoria,Australia,Oceania,Asia Pacific
3278,Sunderland,England,United Kingdom,Northern Europe,Europe
3279,Sunnyvale,California,United States,Western US,USCA
3280,Superior,Wisconsin,United States,Central US,USCA
3281,Surabaya,Jawa Timur,Indonesia,Southeastern Asia,Asia Pacific
3282,Surakarta,Jawa Tengah,Indonesia,Southeastern Asia,Asia Pacific
3283,Surat,Gujarat,India,Southern Asia,Asia Pacific
3284,Suresnes,Ile-de-France,France,Western Europe,Europe
3285,Surrey,British Columbia,Canada,Canada,USCA
3286,Surubim,Pernambuco,Brazil,South America,LATAM
3287,Suwon,Gyeonggi,South Korea,Eastern Asia,Asia Pacific
3288,Suzhou,Anhui,China,Eastern Asia,Asia Pacific
3289,Suzhou,Gansu,China,Eastern Asia,Asia Pacific
3290,Suzhou,Jiangsu,China,Eastern Asia,Asia Pacific
3291,Swansea,Wales,United Kingdom,Northern Europe,Europe
3292,Swindon,England,United Kingdom,Northern Europe,Europe
3293,Sydney,New South Wales,Australia,Oceania,Asia Pacific
3294,Sylhet,Sylhet,Bangladesh,Southern Asia,Asia Pacific
3295,Taboão da Serra,São Paulo,Brazil,South America,LATAM
3296,Tabora,Tabora,Tanzania,Eastern Africa,Africa
3297,Tabuk,Tabuk,Saudi Arabia,Western Asia,Asia Pacific
3298,Tahta,Suhaj,Egypt,North Africa,Africa
3299,Taipei,Taipei City,Taiwan,Eastern Asia,Asia Pacific
3300,Taiping,Perak,Malaysia,Southeastern Asia,Asia Pacific
3301,Taixing,Jiangsu,China,Eastern Asia,Asia Pacific
3302,Taiyuan,Shanxi,China,Eastern Asia,Asia Pacific
3303,Taizhou,Jiangsu,China,Eastern Asia,Asia Pacific
3304,Taizz,Ta'izz,Yemen,Western Asia,Asia Pacific
3305,Takamatsu,Ishikawa,Japan,Eastern Asia,Asia Pacific
3306,Takamatsu,Kagawa,Japan,Eastern Asia,Asia Pacific
3307,Takasaki,Gunma,Japan,Eastern Asia,Asia Pacific
3308,Takatsuki,Osaka,Japan,Eastern Asia,Asia Pacific
3309,Takestan,Qazvin,Iran,Southern Asia,Asia Pacific
3310,Talara,Piura,Peru,South America,LATAM
3311,Talavera de la Reina,Castile-La Mancha,Spain,Southern Europe,Europe
3312,Talcahuano,Biobio,Chile,South America,LATAM
3313,Taldyqorghan,Almaty,Kazakhstan,Central Asia,Asia Pacific
3314,Talence,Aquitaine-Limousin-Poitou-Charentes,France,Western Europe,Europe
3315,Tallaght,South Dublin,Ireland,Northern Europe,Europe
3316,Tallahassee,Florida,United States,Southern US,USCA
3317,Tallinn,Harjumaa,Estonia,Northern Europe,Europe
3318,Tamale,Northern,Ghana,Western Africa,Africa
3319,Tamarac,Florida,United States,Southern US,USCA
3320,Tampa,Florida,United States,Southern US,USCA
3321,Tampico,Tamaulipas,Mexico,Central America,LATAM
3322,Tamworth,England,United Kingdom,Northern Europe,Europe
3323,Tamworth,New South Wales,Australia,Oceania,Asia Pacific
3324,Tanga,Tanga,Tanzania,Eastern Africa,Africa
3325,Tangerang,Jawa Barat,Indonesia,Southeastern Asia,Asia Pacific
3326,Tanggu,Tianjin,China,Eastern Asia,Asia Pacific
3327,Tangier,Tanger-Tétouan,Morocco,North Africa,Africa
3328,Tangshan,Hebei,China,Eastern Asia,Asia Pacific
3329,Tanta,Al Gharbiyah,Egypt,North Africa,Africa
3330,Tapachula,Chiapas,Mexico,Central America,LATAM
3331,Taranto,Apulia,Italy,Southern Europe,Europe
3332,Taraz,Zhambyl,Kazakhstan,Central Asia,Asia Pacific
3333,Tarbes,Languedoc-Roussillon-Midi-Pyrénées,France,Western Europe,Europe
3334,Targu Jiu,Gorj,Romania,Eastern Europe,Europe
3335,Targu Mures,Mures,Romania,Eastern Europe,Europe
3336,Tarnow,Lesser Poland,Poland,Eastern Europe,Europe
3337,Tarragona,Catalonia,Spain,Southern Europe,Europe
3338,Tarsus,Mersin,Turkey,Western Asia,Asia Pacific
3339,Tartagal,Salta,Argentina,South America,LATAM
3340,Tartu,Tartumaa,Estonia,Northern Europe,Europe
3341,Tasikmalaya,Jawa Barat,Indonesia,Southeastern Asia,Asia Pacific
3342,Tatuí,São Paulo,Brazil,South America,LATAM
3343,Taubaté,São Paulo,Brazil,South America,LATAM
3344,Taunton,England,United Kingdom,Northern Europe,Europe
3345,Taupo,Waikato,New Zealand,Oceania,Asia Pacific
3346,Tauranga,Bay of Plenty,New Zealand,Oceania,Asia Pacific
3347,Taverny,Ile-de-France,France,Western Europe,Europe
3348,Tawau,Sabah,Malaysia,Southeastern Asia,Asia Pacific
3349,Taylor,Michigan,United States,Central US,USCA
3350,Taytay,Calabarzon,Philippines,Southeastern Asia,Asia Pacific
3351,Taza,Taza-Al Hoceima-Taounate,Morocco,North Africa,Africa
3352,Tbilisi,Tbilisi,Georgia,Western Asia,Asia Pacific
3353,Tecomán,Colima,Mexico,Central America,LATAM
3354,Tegal,Jawa Tengah,Indonesia,Southeastern Asia,Asia Pacific
3355,Tegucigalpa,Francisco Morazán,Honduras,Central America,LATAM
3356,Tehran,Tehran,Iran,Southern Asia,Asia Pacific
3357,Tehuacán,Puebla,Mexico,Central America,LATAM
3358,Tekirdag,Tekirdag,Turkey,Western Asia,Asia Pacific
3359,Tel Aviv,Tel Aviv,Israel,Western Asia,Asia Pacific
3360,Tembisa,Gauteng,South Africa,Southern Africa,Africa
3361,Temecula,California,United States,Western US,USCA
3362,Temirtau,Qaraghandy,Kazakhstan,Central Asia,Asia Pacific
3363,Temixco,Morelos,Mexico,Central America,LATAM
3364,Tempe,Arizona,United States,Western US,USCA
3365,Tengzhou,Shandong,China,Eastern Asia,Asia Pacific
3366,Tepic,Nayarit,Mexico,Central America,LATAM
3367,Teramo,Abruzzi,Italy,Southern Europe,Europe
3368,Teresina,Piauí,Brazil,South America,LATAM
3369,Teresópolis,Rio de Janeiro,Brazil,South America,LATAM
3370,Termez,Surxondaryo,Uzbekistan,Central Asia,Asia Pacific
3371,Terneuzen,Zeeland,Netherlands,Western Europe,Europe
3372,Ternopil',Ternopil',Ukraine,Eastern Europe,Europe
3373,Tete,Tete,Mozambique,Eastern Africa,Africa
3374,Tetouan,Tanger-Tétouan,Morocco,North Africa,Africa
3375,Texarkana,Arkansas,United States,Southern US,USCA
3376,Texas City,Texas,United States,Central US,USCA
3377,Teziutlán,Puebla,Mexico,Central America,LATAM
3378,Thane,Maharashtra,India,Southern Asia,Asia Pacific
3379,Thanjavur,Tamil Nadu,India,Southern Asia,Asia Pacific
3380,The Colony,Texas,United States,Central US,USCA
3381,The Hague,South Holland,Netherlands,Western Europe,Europe
3382,Thiais,Ile-de-France,France,Western Europe,Europe
3383,Thies Nones,Thies,Senegal,Western Africa,Africa
3384,Thika,Central,Kenya,Eastern Africa,Africa
