Product ID,Category,Sub-Category,Product Name
FUR-BO-5953,Furniture,Bookcases,"Sauder Corner Shelving, Mobile"
OFF-ST-3059,Office Supplies,Storage,Advantus Rolling Storage Box
OFF-PA-6480,Office Supplies,Paper,Xerox 1927
FUR-FU-4015,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat"
OFF-ST-5782,Office Supplies,Storage,Safco Industrial Shelving
FUR-FU-3028,Furniture,Furnishings,"Advantus Door Stop, Duo Pack"
TEC-AC-4140,Technology,Accessories,Enermax Acrylux Wireless Keyboard
OFF-PA-6541,Office Supplies,Paper,Xerox 1983
OFF-AP-4750,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup
OFF-ST-4289,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size"
OFF-PA-6457,Office Supplies,Paper,Xerox 1906
OFF-PA-4469,Office Supplies,Paper,"Green Bar Computer Printout Paper, Recycled"
OFF-AR-3551,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670"
TEC-MA-3985,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner
FUR-FU-4225,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock"
OFF-PA-6539,Office Supplies,Paper,Xerox 1981
OFF-BI-3278,Office Supplies,Binders,Avery Hanging File Binders
OFF-LA-3195,Office Supplies,Labels,Avery 477
TEC-PH-4793,Technology,Phones,HTC One
OFF-PA-6618,Office Supplies,Paper,"Xerox Note Cards, Multicolor"
TEC-PH-5189,Technology,Phones,Mediabridge Sport Armband iPhone 5s
OFF-AP-4931,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector
OFF-ST-6290,Office Supplies,Storage,Tennsco Industrial Shelving
TEC-MA-4203,Technology,Machines,"Epson Phone, White"
OFF-SU-4134,Office Supplies,Supplies,"Elite Shears, Steel"
TEC-AC-6340,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack"
TEC-AC-4877,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB
TEC-PH-5562,Technology,Phones,Panasonic KX TS3282W Corded phone
TEC-AC-5610,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System
FUR-CH-4409,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray"
FUR-BO-3176,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors"
TEC-AC-5744,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub
TEC-MA-4198,Technology,Machines,"Epson Inkjet, White"
OFF-PA-6515,Office Supplies,Paper,Xerox 1959
TEC-AC-5194,Technology,Accessories,"Memorex Flash Drive, Erganomic"
TEC-MA-3783,Technology,Machines,Cisco 9971 IP Video Phone Charcoal
FUR-BO-5519,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine
TEC-PH-6091,Technology,Phones,Speck Products Candyshell Flip Case
FUR-CH-5409,Furniture,Chairs,"Novimex Steel Folding Chair, Set of Two"
OFF-EN-3106,Office Supplies,Envelopes,"Ames Manila Envelope, Set of 50"
OFF-PA-4892,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5"""
FUR-TA-5074,Furniture,Tables,"Lesro Wood Table, with Bottom Storage"
OFF-AP-3363,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers
OFF-PA-6092,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2"""
OFF-AR-3520,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener
OFF-PA-5847,Office Supplies,Paper,"SanDisk Cards & Envelopes, 8.5 x 11"
TEC-PH-5086,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset
TEC-PH-3120,Technology,Phones,Anker 24W Portable Micro USB Car Charger
TEC-AC-5857,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive
TEC-PH-5360,Technology,Phones,"Nokia Speaker Phone, with Caller ID"
OFF-EN-4440,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, Security-Tint"
OFF-SU-4988,Office Supplies,Supplies,"Kleencut Scissors, Steel"
FUR-FU-3938,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat"
OFF-BI-3474,Office Supplies,Binders,Binding Machine Supplies
TEC-MA-4205,Technology,Machines,"Epson Printer, Durable"
OFF-SU-4990,Office Supplies,Supplies,"Kleencut Shears, High Speed"
FUR-TA-5069,Furniture,Tables,"Lesro Training Table, Rectangular"
FUR-TA-5063,Furniture,Tables,"Lesro Round Table, Fully Assembled"
TEC-MA-5543,Technology,Machines,"Panasonic Card Printer, Red"
OFF-LA-3222,Office Supplies,Labels,Avery 500
TEC-MA-6139,Technology,Machines,"StarTech Card Printer, Wireless"
OFF-FA-5464,Office Supplies,Fasteners,"OIC Clamps, Bulk Pack"
OFF-PA-6550,Office Supplies,Paper,Xerox 1991
FUR-FU-3930,Furniture,Furnishings,"Deflect-O Clock, Durable"
TEC-PH-5364,Technology,Phones,Nortel Meridian M5316 Digital phone
TEC-MA-3329,Technology,Machines,Bady BDG101FRU Card Printer
OFF-PA-5676,Office Supplies,Paper,Rediform Voice Mail Log Books
OFF-AP-4721,Office Supplies,Appliances,"Hoover Blender, White"
FUR-FU-5983,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock"
OFF-AP-3878,Office Supplies,Appliances,"Cuisinart Toaster, Silver"
FUR-FU-3836,Furniture,Furnishings,Coloredge Poster Frame
FUR-FU-4515,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame
FUR-BO-4668,Furniture,Bookcases,"Hon Metal Bookcases, Putty"
TEC-MA-5542,Technology,Machines,"Panasonic Card Printer, Durable"
OFF-PA-6473,Office Supplies,Paper,Xerox 1920
TEC-AC-5215,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive
OFF-AR-5906,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box"
OFF-PA-6418,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book"
TEC-MA-4194,Technology,Machines,"Epson Card Printer, Red"
FUR-TA-3345,Furniture,Tables,"Barricks Conference Table, Rectangular"
TEC-PH-4455,Technology,Phones,Google Nexus 5
OFF-BI-3506,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2"""
OFF-EN-3099,Office Supplies,Envelopes,"Ames Interoffice Envelope, with clear poly window"
OFF-PA-6583,Office Supplies,Paper,Xerox 22
TEC-AC-3125,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand 
OFF-AP-4734,Office Supplies,Appliances,Hoover Portapower Portable Vacuum
OFF-SU-4316,Office Supplies,Supplies,"Fiskars Scissors, High Speed"
OFF-PA-3010,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages"
TEC-PH-4802,Technology,Phones,i.Sound Portable Power - 8000 mAh
TEC-MA-5549,Technology,Machines,"Panasonic Inkjet, Wireless"
OFF-BI-6628,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3"""
TEC-MA-5508,Technology,Machines,"Okidata Phone, White"
FUR-BO-3177,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors"
OFF-AR-5552,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop
OFF-AR-6128,Office Supplies,Art,"Stanley Sketch Pad, Water Color"
OFF-AP-4739,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum
TEC-PH-4897,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger
FUR-BO-5968,Furniture,Bookcases,"Sauder Library with Doors, Pine"
FUR-TA-3776,Furniture,Tables,"Chromcraft Training Table, with Bottom Storage"
FUR-FU-2864,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT
TEC-PH-5825,Technology,Phones,"Samsung Headset, Full Size"
TEC-PH-5816,Technology,Phones,Samsung Convoy 3
TEC-CO-3698,Technology,Copiers,Canon PC1060 Personal Laser Copier
TEC-PH-5089,Technology,Phones,LG G3
TEC-AC-5237,Technology,Accessories,Microsoft Sculpt Comfort Mouse
OFF-EN-4432,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Security-Tint"
OFF-PA-6556,Office Supplies,Paper,Xerox 1997
FUR-CH-4669,Furniture,Chairs,Hon Mobius Operator's Chair
OFF-AR-3523,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener
TEC-MA-6148,Technology,Machines,"StarTech Printer, Red"
FUR-BO-5943,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Traditional"
TEC-AC-5118,Technology,Accessories,"Logitech Keyboard, USB"
TEC-PH-6019,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors"
FUR-TA-3343,Furniture,Tables,"Barricks Conference Table, Adjustable Height"
OFF-ST-5594,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle
OFF-AR-5324,Office Supplies,Art,Newell 344
OFF-AR-3287,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters
TEC-PH-5608,Technology,Phones,Plantronics MX500i Earset
FUR-FU-4753,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock"
OFF-ST-6267,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray"
TEC-AC-4942,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black
OFF-PA-6417,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page"
OFF-SU-2971,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors
OFF-BI-4346,Office Supplies,Binders,GBC Imprintable Covers
OFF-ST-3962,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer
FUR-TA-3352,Furniture,Tables,"Barricks Training Table, Adjustable Height"
OFF-ST-6292,Office Supplies,Storage,"Tennsco Lockers, Sand"
OFF-EN-5668,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13"
OFF-PA-6432,Office Supplies,Paper,Xerox 1883
FUR-TA-3414,Furniture,Tables,"Bevis Coffee Table, Fully Assembled"
TEC-AC-6341,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack"
OFF-BI-6629,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal
OFF-ST-4890,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black"
OFF-AR-5293,Office Supplies,Art,Newell 316
FUR-TA-3419,Furniture,Tables,"Bevis Computer Table, with Bottom Storage"
OFF-AP-4219,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags"
FUR-FU-4050,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry"
OFF-PA-6082,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes
OFF-AP-3967,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags
TEC-AC-4870,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp
OFF-PA-6534,Office Supplies,Paper,Xerox 1977
FUR-TA-3441,Furniture,Tables,"Bevis Wood Table, Rectangular"
OFF-AP-4504,Office Supplies,Appliances,"Hamilton Beach Refrigerator, White"
OFF-PA-3114,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled"
OFF-AP-2886,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor
OFF-PA-6429,Office Supplies,Paper,Xerox 1880
TEC-AC-5198,Technology,Accessories,Memorex Froggy Flash Drive 8 GB
FUR-CH-4618,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs
TEC-CO-3606,Technology,Copiers,"Brother Personal Copier, High-Speed"
TEC-MA-5545,Technology,Machines,"Panasonic Card Printer, Wireless"
FUR-FU-2870,Furniture,Furnishings,3M Polarizing Light Filter Sleeves
OFF-PA-6361,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11"
TEC-PH-5648,Technology,Phones,PureGear Roll-On Screen Protector
OFF-BI-3085,Office Supplies,Binders,Aluminum Screw Posts
TEC-MA-6346,Technology,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black"
TEC-AC-3124,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard
OFF-AP-4741,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum
FUR-FU-4025,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets
OFF-AR-3976,Office Supplies,Art,Dixon Ticonderoga Pencils
OFF-FA-5487,Office Supplies,Fasteners,"OIC Thumb Tacks, Metal"
TEC-PH-3880,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple
FUR-FU-3910,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7"
OFF-BI-3742,Office Supplies,Binders,Cardinal Slant-D Ring Binders
FUR-TA-3437,Furniture,Tables,"Bevis Training Table, Rectangular"
TEC-AC-5656,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset
OFF-AP-4717,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room
FUR-TA-5045,Furniture,Tables,Laminate Occasional Tables
OFF-ST-6156,Office Supplies,Storage,Steel Personal Filing/Posting Tote
TEC-CO-3701,Technology,Copiers,Canon PC-428 Personal Copier
OFF-EN-3666,Office Supplies,Envelopes,"Cameo Mailers, Security-Tint"
FUR-FU-4233,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock"
FUR-FU-4236,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock
OFF-AP-4928,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center
TEC-PH-5532,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s
TEC-AC-4165,Technology,Accessories,"Enermax Memory Card, Programmable"
OFF-AP-2872,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room
FUR-FU-4329,Furniture,Furnishings,Flat Face Poster Frame
TEC-PH-5621,Technology,Phones,Polycom CX600 IP Phone VoIP phone
FUR-TA-4841,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables"
OFF-PA-6530,Office Supplies,Paper,Xerox 1973
OFF-ST-5277,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black"
FUR-BO-5959,Furniture,Bookcases,"Sauder Floating Shelf Set, Metal"
FUR-CH-5415,Furniture,Chairs,Novimex Turbo Task Chair
FUR-BO-5521,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases
TEC-AC-5114,Technology,Accessories,Logitech Keyboard K120
OFF-BI-4373,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series"
FUR-TA-3338,Furniture,Tables,"Barricks Coffee Table, Rectangular"
TEC-PH-5602,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System
OFF-BI-3984,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black"
OFF-AR-3334,Office Supplies,Art,Barrel Sharpener
FUR-CH-4418,Furniture,Chairs,"Global Leather Task Chair, Black"
OFF-ST-6296,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand"
OFF-PA-6450,Office Supplies,Paper,Xerox 19
TEC-CO-4771,Technology,Copiers,"HP Fax and Copier, High-Speed"
FUR-TA-3432,Furniture,Tables,"Bevis Round Table, with Bottom Storage"
TEC-CO-4784,Technology,Copiers,"HP Personal Copier, Color"
TEC-PH-4459,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone
TEC-AC-6316,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem"
OFF-LA-3205,Office Supplies,Labels,Avery 486
OFF-EN-6327,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes
OFF-LA-3314,Office Supplies,Labels,"Avery Round Labels, 5000 Label Set"
FUR-FU-4384,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box"
FUR-FU-6224,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats"
OFF-FA-5471,Office Supplies,Fasteners,"OIC Push Pins, 12 Pack"
OFF-AP-3861,Office Supplies,Appliances,"Cuisinart Coffee Grinder, Red"
FUR-CH-4394,Furniture,Chairs,"Global Armless Task Chair, Royal Blue"
TEC-PH-5661,Technology,Phones,RCA ViSYS 25825 Wireless digital phone
FUR-CH-4396,Furniture,Chairs,Global Comet Stacking Arm Chair
TEC-MA-3813,Technology,Machines,Cisco SPA525G2 5-Line IP Phone
OFF-LA-4638,Office Supplies,Labels,"Hon Color Coded Labels, Adjustable"
OFF-AP-4934,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection
TEC-PH-4868,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4"
FUR-FU-4071,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear"
FUR-FU-3921,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7"
OFF-PA-4143,Office Supplies,Paper,"Enermax Cards & Envelopes, 8.5 x 11"
OFF-AR-5553,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener
OFF-SU-4302,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack"
TEC-PH-5534,Technology,Phones,OtterBox Defender Series Case - iPhone 5c
OFF-SU-2963,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors"
OFF-BI-4836,Office Supplies,Binders,Ibico Recycled Linen-Style Covers
OFF-AR-5929,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set"
OFF-AP-4608,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room"
FUR-FU-4110,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp
TEC-PH-6014,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone
TEC-MA-6150,Technology,Machines,"StarTech Printer, Wireless"
FUR-TA-3422,Furniture,Tables,"Bevis Conference Table, with Bottom Storage"
FUR-TA-3768,Furniture,Tables,Chromcraft Round Conference Tables
TEC-MA-6146,Technology,Machines,"StarTech Phone, Wireless"
TEC-AC-5881,Technology,Accessories,"SanDisk Mouse, Erganomic"
OFF-AP-6319,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge
OFF-AP-4950,Office Supplies,Appliances,"KitchenAid Blender, Silver"
FUR-CH-4395,Furniture,Chairs,Global Chrome Stack Chair
OFF-PA-6509,Office Supplies,Paper,Xerox 1953
OFF-PA-6518,Office Supplies,Paper,Xerox 1962
OFF-EN-4902,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers
OFF-AR-3480,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack"
OFF-EN-6350,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes
TEC-MA-5005,Technology,Machines,"Konica Card Printer, Wireless"
FUR-BO-5770,Furniture,Bookcases,"Safco Corner Shelving, Pine"
OFF-AP-4499,Office Supplies,Appliances,"Hamilton Beach Microwave, Silver"
OFF-LA-5978,Office Supplies,Labels,Self-Adhesive Removable Labels
OFF-BI-4370,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements
OFF-PA-6303,Office Supplies,Paper,Things To Do Today Pad
TEC-MA-6631,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer
OFF-FA-2945,Office Supplies,Fasteners,"Accos Paper Clips, Bulk Pack"
TEC-AC-5106,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset
OFF-SU-4324,Office Supplies,Supplies,Fiskars Spring-Action Scissors
OFF-PA-6491,Office Supplies,Paper,Xerox 1937
OFF-PA-6582,Office Supplies,Paper,Xerox 219
OFF-AR-5288,Office Supplies,Art,Newell 311
OFF-PA-6444,Office Supplies,Paper,Xerox 1894
FUR-FU-6297,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp"
TEC-PH-5658,Technology,Phones,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting
OFF-AP-4221,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue"
OFF-FA-3330,Office Supplies,Fasteners,Bagged Rubber Bands
FUR-FU-6279,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48"""
OFF-ST-6266,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black"
FUR-BO-5528,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases
OFF-LA-3211,Office Supplies,Labels,Avery 491
FUR-TA-5055,Furniture,Tables,"Lesro Computer Table, Fully Assembled"
OFF-PA-6481,Office Supplies,Paper,Xerox 1928
TEC-AC-5153,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH
OFF-EN-4905,Office Supplies,Envelopes,"Jiffy Business Envelopes, Set of 50"
FUR-FU-3031,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2"
OFF-AP-3868,Office Supplies,Appliances,"Cuisinart Refrigerator, Black"
TEC-PH-3965,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black
OFF-PA-6586,Office Supplies,Paper,Xerox 222
OFF-ST-6286,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack
TEC-PH-3811,Technology,Phones,Cisco SPA301
OFF-PA-6564,Office Supplies,Paper,Xerox 202
TEC-AC-5049,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad
OFF-LA-6028,Office Supplies,Labels,"Smead Color Coded Labels, Adjustable"
OFF-PA-6428,Office Supplies,Paper,Xerox 188
FUR-TA-3758,Furniture,Tables,"Chromcraft Coffee Table, with Bottom Storage"
OFF-BI-6406,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders
OFF-BI-4927,Office Supplies,Binders,JM Magazine Binder
OFF-PA-6475,Office Supplies,Paper,Xerox 1922
OFF-EN-3673,Office Supplies,Envelopes,"Cameo Peel and Seal, Recycled"
OFF-PA-6596,Office Supplies,Paper,Xerox 231
FUR-FU-4017,Furniture,Furnishings,Eldon 200 Class Desk Accessories
OFF-LA-5977,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box
TEC-AC-5657,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset
OFF-SU-2978,Office Supplies,Supplies,"Acme Letter Opener, High Speed"
FUR-FU-4104,Furniture,Furnishings,"Eldon Stacking Tray, Erganomic"
FUR-TA-4690,Furniture,Tables,"Hon Round Table, Fully Assembled"
OFF-BI-4345,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System
TEC-AC-3959,Technology,Accessories,Dell Slim USB Multimedia Keyboard
FUR-FU-4100,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke"
TEC-PH-5650,Technology,Phones,Pyle PRT45 Retro Home Telephone
FUR-TA-3774,Furniture,Tables,"Chromcraft Training Table, Fully Assembled"
TEC-MA-5502,Technology,Machines,"Okidata Inkjet, White"
OFF-PA-6333,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)
FUR-CH-5424,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair
OFF-LA-6044,Office Supplies,Labels,"Smead Legal Exhibit Labels, Alphabetical"
FUR-BO-5963,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish"
OFF-AR-3541,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray"
OFF-PA-3115,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾in x 11in"
FUR-CH-5386,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair
FUR-FU-4026,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets
FUR-FU-4756,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock"
OFF-PA-4881,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad"
OFF-AR-3837,Office Supplies,Art,Colorific Watercolor Pencils
TEC-PH-5241,Technology,Phones,Mitel MiVoice 5330e IP Phone
OFF-PA-6624,Office Supplies,Paper,"Xerox Parchment Paper, Recycled"
OFF-BI-3982,Office Supplies,Binders,Durable Pressboard Binders
OFF-ST-4839,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart 
FUR-BO-3643,Furniture,Bookcases,Bush Mission Pointe Library
OFF-PA-5853,Office Supplies,Paper,"SanDisk Computer Printout Paper, Premium"
TEC-MA-4278,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder
OFF-LA-3184,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll"
OFF-AP-2889,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection"
FUR-FU-4761,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"
OFF-PA-6446,Office Supplies,Paper,Xerox 1896
OFF-BI-6322,Office Supplies,Binders,Tuf-Vin Binders
TEC-AC-4937,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac
OFF-PA-5597,Office Supplies,Paper,Petty Cash Envelope
FUR-CH-4420,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm"
OFF-EN-6362,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window"
FUR-BO-3652,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish"
OFF-BI-4012,Office Supplies,Binders,Economy Binders
OFF-BI-6390,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders
OFF-PA-6311,Office Supplies,Paper,Tops White Computer Printout Paper
FUR-BO-5524,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase
FUR-BO-5964,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish"
OFF-PA-6592,Office Supplies,Paper,Xerox 228
TEC-PH-5256,Technology,Phones,Motorola L703CM
OFF-PA-6575,Office Supplies,Paper,Xerox 212
OFF-BI-4834,Office Supplies,Binders,Ibico Presentation Index for Binding Systems
TEC-MA-4206,Technology,Machines,"Epson Printer, Red"
TEC-MA-5506,Technology,Machines,"Okidata Phone, Durable"
FUR-BO-5530,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak
TEC-PH-3171,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver"
OFF-LA-3221,Office Supplies,Labels,Avery 50
FUR-FU-6285,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12"""
OFF-BI-3730,Office Supplies,Binders,Cardinal Hold-It CD Pocket
OFF-AR-3522,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606"
